Location,Price,Rooms,Bathrooms,Car Parks,Property Type,Furnishing,SizeType,SizeValue
12,1.4,3,2,2,79,2,0,1012
76,0.548,3,2,0,59,0,0,970
39,1.45,1,2,1,82,0,0,1087
40,1.65,2,4,3,83,1,0,1600
2,0.5,3,1,1,79,0,0,705
19,0.438,1,2,1,79,1,0,719
19,0.518,1.5,2,1,79,0,0,920
19,0.56,1.5,2,1,79,0,0,920
19,0.438,1,2,1,79,1,0,719
19,0.33,3,2,1,55,1,0,1100
19,0.56,3,3,0,8,2,1,1300
19,0.75,3,3,3,8,2,1,1650
55,0.738,2,2,0,8,1,1,1170
55,0.718,2,3,0,8,1,1,1170
33,0.45,1.5,2,1,79,2,0,858
47,0.475,3,2,2,79,0,0,935
50,1.97,2.5,4,2,59,1,0,1830
50,1.58,3,3,1,59,1,0,1496
88,0.72,2,3,3,55,2,0,1800
27,0.559,3,2,1,56,0,0,1450
70,2.85,2.5,5,0,57,2,0,3983
14,1.299999,3,5,3,23,2,0,3010
76,0.549999,3,2,1,79,1,0,715
19,0.417,3,2,1,55,2,0,825
23,5.3,3.5,3,0,44,2,1,9000
82,5,3,5,5,44,2,1,8000
82,5.95,3,5,5,44,2,1,8000
82,5.95,3,5,5,44,2,1,8000
14,0.629,1,1,1,83,0,1,0
14,0.9,3,2,2,79,1,1,0
12,0.5455,3,2,1,55,2,0,1209
33,0.46,3,2,1,55,1,0,1100
31,0.7206,3,2,2,56,1,0,1196
19,0.6736,2,2,2,56,2,0,1195
14,0.59,3,2,2,55,2,0,1100
88,1.55,3,4,3,60,1,0,3600
67,0.44,3,2,0,55,2,0,1200
32,0.6,3,2,2,79,1,0,1270
9,0.62,3,1,1,83,1,0,638
40,1.143,3,2,1,83,0,0,818
32,0.7,3,2,1,80,1,0,1399
32,0.69,3,2,1,80,1,0,1399
23,3.6,2.5,4,5,44,2,1,6000
64,0.53,3,2,2,56,0,0,1230
11,0.51,3,2,1,40,0,1,900
32,0.655,3,2,1,83,1,1,1142
11,0.66,1.5,2,1,59,0,1,1100
11,0.66,2.5,3,1,37,0,1,1560
32,0.24,3,2,0,67,2,1,1000
11,0.36,3,1,1,40,1,1,760
11,0.425,3,2,1,40,1,1,1100
19,0.36,3,2,1,56,2,0,1079
82,5.8,3.5,7,5,45,1,1,7319
82,1.45,3,4,2,12,1,1,500
47,0.33,3,2,1,56,1,0,941
42,0.52,3,2,1,56,1,0,980
27,1,2.5,4,0,55,0,0,1830
27,1.18,2.5,4,2,55,0,0,1970
27,1.7,3,6,3,55,0,0,3980
27,1.65,2,4,4,55,1,0,5823
27,0.78,2,3,2,55,1,0,1356
70,0.7,3,2,2,55,1,0,1280
40,1.75,2,4,2,55,0,0,2410
76,0.73,3,2,1,55,2,0,1250
40,0.003,3,2,1,79,2,0,752
20,1.25,3,3,1,55,1,0,1389
42,0.445,3,2,1,59,1,0,1150
51,2.5,3,4,0,73,0,1,4455
14,0.5,3,4,0,55,0,0,1430
37,0.47,2,2,2,55,2,0,1065
67,0.38,3,2,2,55,2,0,950
50,1.2,3,2,1,83,0,0,1029
75,1.25,2,4,0,92,1,0,2800
63,0.399,3,2,1,40,0,0,1006
24,1.08,1.5,2,2,79,1,0,1410
67,0.49,3,2,1,55,0,0,1075
4,1.33,3,4,2,9,1,1,4165
79,2.15,3,3,2,74,1,1,4600
65,2.35,2.5,4,2,60,0,0,3000
23,3.25,3,5,4,56,1,0,5000
32,0.38,3,2,1,56,1,0,980
40,0.42,3,2,1,55,2,0,695
50,0.59,1.5,2,2,55,2,0,940
19,0.69,3,2,2,55,0,0,1093
23,5,2.5,6,2,84,1,0,2960
86,0.588,3,2,1,79,2,0,850
47,4.3,2.5,4,0,44,0,1,10000
2,1.3,2,3,2,80,0,0,1570
19,0.78,2,3,3,80,1,0,1483
37,0.425,3,1,1,83,0,0,466
3,0.588,3,1,1,83,0,0,608
67,0.545,3,2,2,56,1,0,1450
19,0.38,3,2,1,59,1,0,936
50,0.65,3,2,1,59,0,0,1048
19,0.45,3,2,1,59,0,0,904
76,2.5,3,4,0,73,2,0,4569
2,1.6,3,4,2,73,2,0,2500
50,1.7,2.5,4,0,56,0,0,2405
67,0.235,3,2,1,59,1,0,832
40,4.49,2,4,2,55,1,0,2250
40,4.52,2,4,2,55,2,0,2260
40,6.5,2.5,4,2,55,0,0,3756
3,2.1,3.5,8,0,73,2,1,2953
40,3.92,2,4,2,55,0,0,3285
37,1.5,3,2,1,79,1,0,895
37,1.2,1,1,1,79,1,0,717
37,1,1,1,1,79,1,0,625
12,0.85,3,2,1,79,0,0,689
40,0.885,3,1,1,79,0,0,473
34,0.495,3,1,0,79,0,0,500
34,0.538,3,1,0,79,0,0,560
88,0.24,3,1,0,64,2,0,600
32,0.68,2,2,2,55,1,0,935
42,0.72,2,2,2,79,0,0,1292
72,0.63,1.5,2,2,83,1,1,1775
72,0.48,3,1,1,83,1,0,750
40,3.1,3,2,2,80,1,0,1572
14,0.9,2.5,3,3,56,1,0,1513
14,1.06,2.5,3,4,56,1,0,1772
8,4.9,2,5,0,55,1,0,3286
8,7,2.5,5,0,56,1,0,4385
8,4.929,2,3,0,55,0,0,3286
8,8.8,2.5,5,0,56,1,0,5200
8,9.3,3,6,0,56,1,0,6700
32,0.6,3,2,2,79,1,0,852
32,0.7,2,2,0,79,1,0,1133
27,0.6,3,2,1,55,0,0,1100
70,1,3,2,1,79,1,0,1230
50,1.462958,3,3,0,55,1,0,2518
50,0.7,3,2,1,83,0,0,1141
50,1.044057,3,3,0,55,1,0,1797
37,0.767,2,3,2,79,1,0,1407
47,0.58,3,2,0,55,1,0,1313
2,6,2.5,5,3,36,2,0,5554
50,1.35,3,4,2,55,1,0,2885
23,1,2,3,0,55,1,0,1979
8,3.5,3,5,0,55,1,0,4111
17,2.18,2.5,6,0,55,0,0,3287
9,0.9,3,2,1,79,0,0,1032
14,0.64,3,3,2,55,1,0,1404
14,0.58,3,2,2,55,1,0,1032
14,0.598,3,2,2,55,2,0,1232
76,0.3,3,2,1,40,2,0,950
76,0.28,3,2,1,36,2,0,930
76,0.265,3,2,1,36,2,0,830
76,0.27,3,2,1,36,2,0,830
32,0.35,3,2,2,79,1,0,950
8,8.8757,2.5,5,2,55,1,0,5221
8,3.9,2.5,5,0,44,0,0,4200
8,3.9,2,5,0,44,0,0,4200
8,0.66,3,1,1,59,1,0,725
8,0.75,1,1,1,55,1,0,1011
8,0.65,3,1,0,56,1,0,725
40,5.45,3,6,0,79,1,0,5000
50,6,3,6,0,77,1,0,5400
40,8.07,3,2,4,84,1,0,2960
40,5.99,3,2,3,83,1,0,2605
40,3.9,3,2,2,83,1,0,1636
8,6.7,2,5,0,59,1,0,4025
8,7,2,4,3,59,1,0,4025
38,1.149,1,1,1,55,0,0,797
8,8,2.5,6,0,59,1,0,5200
50,1.9,2.5,4,2,59,1,0,1830
8,6.5,4.5,8,0,48,1,1,10000
37,1.2,3,2,0,83,0,0,643
8,6.9,3,5,4,77,1,1,4500
82,0.97,3,1,0,79,0,0,702
23,4.8,2.5,4,0,77,1,1,4700
23,4.8,3.5,7,4,77,1,1,5000
3,5,3,3,2,59,1,0,3500
3,4.3,3,3,2,57,1,0,3500
3,7,3,3,4,57,1,0,6500
40,3.44,1,1,1,83,1,0,1432
40,2.71,3,1,1,83,1,0,1023
12,1.06,1.5,3,0,79,2,0,1200
8,9.14825,2.5,5,3,55,1,0,4945
8,7.912,2.5,5,3,55,1,0,4945
8,9,2.5,6,0,59,1,0,4385
8,7.722,2.5,6,0,59,1,0,5200
8,8.8,2.5,6,4,55,1,0,5200
50,2.55,2.5,5,3,59,1,0,2906
8,4.2,2.5,4,3,56,1,0,3024
8,8.4065,2.5,6,0,59,1,0,4945
8,9.50345,2.5,6,3,59,1,0,5137
23,1.7,1,2,0,83,1,0,1184
23,2.34,1.5,2,0,83,1,0,1668
23,3.9,2,3,0,83,1,0,2700
8,4.68,2,5,3,55,1,0,3600
8,4.2,2,4,2,55,0,0,3282
23,3.65,3,6,4,59,1,0,5046
23,1.7,1,2,0,83,1,0,1184
23,3.9,2,3,0,83,1,0,2700
23,2.6,1.5,2,0,83,1,0,1862
40,3.897,2,4,0,83,1,0,3897
50,5,3,6,0,77,1,0,4422
8,5.1212,3,5,0,59,1,0,3658
8,4.5346,3,6,0,59,1,0,3239
8,8.322,3,6,0,59,1,0,4380
8,9.8914,3,6,0,59,1,0,5206
8,8.65375,3,6,0,59,1,0,4945
40,1.7754,3,3,0,83,1,0,1614
50,2.55,2.5,5,1,59,1,0,2906
64,0.43,3,2,2,56,1,0,1071
67,0.5,3,2,2,80,2,0,1260
67,0.45,2.5,8,2,80,1,0,1009
67,0.53,3,2,2,79,1,0,1260
67,0.395,3,2,1,79,2,0,900
50,2.08,2,5,0,56,1,0,2700
82,0.82,3,2,1,79,2,0,783
82,1.55,3,2,1,79,2,0,840
79,2.39,3,4,0,48,1,1,5414
50,1.55,2,4,2,55,2,0,1878
42,0.66,3,3,2,12,1,1,880
19,0.83,3,4,3,12,1,1,1540
14,1.19,3,2,0,55,0,1,0
14,0.977,2,2,2,56,1,1,1420
14,0.5,3,2,0,59,0,1,1224
14,0.58,2,2,2,55,0,0,1422
14,1.26,2,2,2,56,0,1,1506
76,1.25,3,3,0,12,1,0,1870
14,0.288,3,2,0,36,0,0,786
19,0.37,3,2,0,92,1,0,1300
19,0.348,3,2,0,80,0,0,950
40,1.2,3,2,0,83,0,0,1313
37,1.3,3,2,0,81,1,0,861
40,1.1,3,2,0,83,0,0,1313
37,1.45,3,2,0,80,0,0,866
2,0.72,3,3,0,11,1,1,1560
14,0.32,3,2,1,36,1,0,950
21,9,2.5,5,0,44,0,1,10635
21,8,3,10,0,44,2,1,10602
21,9,6,10,0,44,2,1,11630
23,6.8,2.5,6,0,74,1,1,4600
23,4.6,3.5,7,0,77,1,1,3280
70,9,4,7,0,44,2,1,16000
8,7.488888,3.5,5,0,44,2,1,8000
23,2.6,2.5,4,0,55,2,0,4166
8,3.6,2.5,4,4,45,2,0,4300
8,8,3,4,4,55,2,0,5100
70,4.44,3,4,0,77,2,1,4000
8,3.5,3,5,3,25,2,0,3500
8,2.799999,2,3,3,55,2,0,3400
23,3.5,2.5,5,0,19,2,0,3200
23,8.3,2.5,5,0,44,1,1,6100
50,4.9,2.5,5,0,73,1,1,3100
23,3.25,2.5,5,4,55,1,0,5000
8,9.5,2.5,5,0,44,1,1,10157
17,2.3,2,4,0,55,1,0,2939
70,3.5,3,6,0,73,1,1,3830
8,4.8,3,5,5,55,1,0,5700
70,9,3.5,6,0,44,1,1,7300
17,7.2,3.5,6,0,55,2,0,7000
23,2.6,3,3,0,55,0,1,2800
8,3.5,2.5,4,0,73,2,1,3570
8,7,3,6,0,44,2,1,6846
8,7,3,6,0,44,2,1,6997
70,3.88,3,6,0,77,1,1,4381
23,7.9,3,7,0,44,2,1,6600
21,9.5,6,6,0,44,2,1,9907
23,4.85,3,5,0,48,1,1,5490
23,4.5,3,5,0,73,2,1,3600
23,5.6,3,4,0,44,2,1,6940
17,7.2,2.5,5,0,44,2,1,18000
70,3.9,3,6,0,73,0,1,3600
23,4.8,2.5,6,0,73,1,0,3800
23,7.48,3,4,0,44,2,1,8500
23,8.68,3,5,0,44,2,1,8500
23,5.542,3,6,0,44,1,1,2530
23,5.638,3,6,0,44,1,1,2970
23,8.5,3.5,6,0,44,2,1,7836
8,3.9,2.5,5,0,55,1,0,4111
8,6.48,3,6,0,44,1,1,6560
82,6.9,3,6,0,44,1,1,8000
8,7.2,3.5,6,0,44,0,1,6000
23,8,3,6,0,44,1,1,8200
50,8,3,7,0,44,1,1,7000
67,0.53,3,2,2,59,1,0,1383
67,0.523,3,2,2,56,2,0,1438
67,0.54,3,2,2,59,1,0,1313
50,1.5,2,4,2,55,2,0,1909
72,0.35,3,3,2,79,0,0,800
72,0.35,3,3,2,79,0,0,850
50,0.845,2,3,1,83,0,1,1428
55,0.275,3,1,1,55,1,0,450
19,0.72,3,5,0,23,2,1,1400
50,1.55,2,3,2,55,2,0,1909
55,0.275,3,1,1,55,1,0,450
88,0.608,3,3,2,56,2,0,1219
8,1.6,3.5,4,0,92,1,0,3300
19,1.125,3,2,2,80,1,0,1125
19,1.225,3,3,2,83,1,0,1225
27,4.888,3,5,5,59,1,0,4719
64,0.5,3,2,1,83,2,0,948
37,0.33,3,1,0,83,0,0,351
19,0.52,3,3,1,56,2,0,1625
32,0.898,3,4,2,55,0,0,1663
88,0.638,1.5,2,1,59,2,0,991
88,0.68,3,3,2,19,0,1,1080
88,0.7,3,2,2,55,2,0,1152
88,0.835,2,2,2,55,2,0,1335
88,0.645,1.5,2,1,59,2,0,991
88,0.755,3,2,2,59,2,0,1152
12,1.2984,3,2,1,79,0,0,1033
19,0.5648,3,2,2,56,1,0,1000
19,0.5058,3,2,2,59,1,0,850
19,3.7,3,5,5,74,1,1,3777
50,0.8,3,2,1,55,2,0,1241
50,0.9,3,2,1,55,2,0,1282
50,2.25,3,5,2,55,1,0,2498
50,1.38,3,3,2,55,1,0,1733
50,0.9,3,2,1,55,0,0,1400
47,6,4,8,6,48,1,1,7417
50,0.83,3,2,1,55,0,0,1268
50,1.25,3,2,1,55,0,0,1389
70,0.78,3,2,2,79,0,0,1399
32,0.00165,1.5,3,1,56,1,0,1000
42,0.43,3,2,1,36,0,0,1012
63,0.208,3,2,1,36,1,0,850
8,5.98,3,6,4,45,1,1,7760
63,0.8025,1.5,2,1,56,1,0,1184
70,0.42,3,2,0,83,2,0,600
42,2.2,3,4,0,73,1,1,4500
8,5.5,3,5,5,48,1,1,11676
14,0.74,2,3,3,56,1,0,1473
50,3.4,3,5,0,55,0,0,3900
3,4.8,3,7,0,55,1,0,6689
40,4.4,3,7,4,55,2,0,5427
40,3.47,3,6,3,55,1,0,3964
12,0.0058,3,1,0,79,1,0,1307
19,0.235,3,2,0,36,0,0,820
14,0.635,3,2,2,55,2,0,1234
3,1.12716,3,3,1,55,0,0,1818
14,0.62,3,2,2,55,2,0,1210
32,0.53,2,2,1,79,1,0,933
8,1.39,3,2,2,88,1,0,2218
40,2.1,3,2,0,79,2,0,1076
40,4.1,3,5,0,79,2,0,2195
40,3.305,3,3,0,79,2,0,1668
25,1.45,3,2,2,55,1,0,1367
40,1.7,3,6,0,79,1,0,2208
50,6.5,3,5,7,60,1,0,8011
3,3.35,3,5,0,55,1,0,3563
40,2.6256,3,5,0,79,1,0,3282
12,2.3,3,5,0,55,0,0,2417
40,7,3,7,0,55,1,0,7982
40,6.5,3,7,0,55,1,0,7383
40,3.39,3,6,0,55,1,0,3973
40,2.347,3,5,0,55,2,0,2347
3,2.54124,3,5,0,55,2,0,2353
2,3.05,3,5,0,55,1,0,3548
40,2.7,3,5,0,55,1,0,3800
32,0.35,3,2,1,36,2,1,1088
8,5.6,3,6,4,45,1,1,6704
40,3.5073,3,6,0,79,1,0,3897
14,0.37,3,2,1,37,1,0,871
19,0.58,3,2,2,59,1,0,1000
9,1.55,2,4,0,56,1,0,2068
47,0.47,3,2,2,55,0,0,936
47,0.9,3,6,2,60,2,0,2387
14,0.75,3,2,2,55,2,0,1300
23,0.95,1,1,1,83,0,0,828
47,0.63,3,2,2,55,1,0,1328
3,1.05,3,2,1,79,0,1,1050
50,0.529,3,1,1,79,0,0,718
40,2.77,3,4,2,79,0,0,3383
70,3.6,3,6,2,19,1,1,2000
5,0.825388,3,3,3,79,1,0,1510
23,1.2,2,5,0,80,0,0,1480
19,0.698,3,2,1,59,0,0,1280
72,0.53,3,2,3,55,0,0,1078
19,0.39,3,2,1,55,2,0,819
37,1.2,1,1,1,83,1,0,717
37,0.988,1,1,1,83,1,0,625
50,0.729,2,3,2,79,2,0,1582
25,1.899999,2,3,2,55,0,0,2066
65,6.2,3.5,6,0,44,1,1,5447
65,5.9,3,8,5,44,1,1,7314
65,5.5,3,6,0,44,1,1,4680
65,6.5,3,6,0,44,1,1,4600
40,4.3272,2.5,5,2,55,1,0,3285
76,0.486,3,2,0,83,2,0,945
8,2.35,2,3,1,59,0,0,1950
23,2.8026,3,4,0,77,2,0,4456
8,0.95,3,2,0,83,0,0,1192
14,0.988,3,2,0,79,0,1,1254
50,3.5,2.5,5,3,59,0,1,3623
14,2.2,2.5,5,0,83,1,0,2563
88,0.9,3,3,2,56,1,1,3000
72,0.81,3,3,2,79,1,0,1430
70,3.3,2.5,5,3,59,0,0,3660
3,3.9,2,5,0,59,1,0,3489
32,0.42,3,2,1,59,1,0,985
50,1.39,2,3,0,58,0,0,1661
50,1.35,2,4,0,56,0,0,2418
47,0.32,3,2,1,59,1,0,1067
50,0.695,2,3,2,56,0,0,1518
8,2.6,2.5,5,3,58,1,0,3509
40,2.4,2.5,4,0,56,0,0,2916
50,0.76,2,3,2,56,0,0,1598
17,3.05,2.5,5,0,56,1,0,3133
50,3.9,2.5,5,0,59,0,0,4090
50,2.95,2.5,6,3,56,1,0,3940
50,1.2,2,3,2,59,0,0,1606
70,3.8,3,5,0,73,0,1,4600
70,4.1,3,5,4,76,2,1,4600
70,3.1,2.5,6,2,73,2,0,5000
70,3.5,3,5,0,73,1,1,4941
70,3.8,3,5,2,73,2,1,3584
23,3.7,2.5,4,0,73,1,1,5354
70,4.25,3,5,0,73,1,0,4200
70,3.5,2.5,5,0,73,2,1,3875
70,3.7,2.5,5,0,73,2,1,3732
23,3.3,2.5,5,0,73,1,1,3800
70,3.5,3,6,0,73,1,1,3830
50,3.9,3,6,0,73,1,1,4000
50,4.5,2.5,5,0,73,1,1,3100
70,3.65,3,6,0,73,0,1,3600
70,3.2,3,6,0,73,1,1,3830
17,3.2,2,5,3,55,2,0,3000
17,4.88,3,4,0,73,1,1,4000
17,2.38,2,4,0,55,0,0,2900
17,3.26,2.5,5,0,55,2,0,2968
17,6.5,3,6,0,44,1,1,4500
17,6,2.5,5,0,44,1,1,4600
23,7.7,3.5,8,0,44,1,1,9150
23,9.8,7,7,0,44,1,1,7500
23,8.5,3.5,7,0,44,1,1,10300
23,7.5,3,5,0,44,1,1,6000
23,8.3,3,7,0,44,1,1,6100
23,6.3,3,3,0,44,2,1,8600
50,9,3.5,6,0,44,1,1,7300
70,8,3,6,0,44,1,1,7000
8,7,3,6,0,44,1,1,6846
23,7.9,3.5,7,0,45,1,1,6600
23,4.5,3.5,5,0,44,1,1,6400
50,3.7,3,5,0,25,1,1,2100
70,4.5,3,5,0,19,1,1,2400
33,0.49,3,2,1,59,1,0,1050
23,4.35,2.5,5,0,73,1,1,3600
23,4.5,2.5,5,0,73,1,1,4000
9,0.77,3,2,1,79,1,0,815
38,1.5,3,2,1,56,1,0,1086
65,0.69,2,2,1,56,2,0,1334
8,0.46,3,1,1,59,1,0,800
12,0.806,3,2,1,79,2,0,914
12,0.9,3,2,1,56,2,0,1200
43,1.25,2,3,1,55,2,0,1690
43,1.18,2,3,1,56,0,0,1690
43,1.25,2,3,1,56,2,0,1690
2,1.5,2,4,2,59,2,0,2107
43,1,2,3,1,59,2,0,1830
19,0.405,3,2,0,59,1,0,1072
8,0.9,2,3,1,56,0,0,1600
65,0.63,1.5,2,1,59,0,0,1200
25,2.09,2,4,2,8,1,0,2500
47,0.48,3,2,1,79,2,0,935
39,4.8664,1.5,4,1,79,0,0,1738
37,0.98,3,2,1,79,0,0,651
37,0.82,3,2,1,79,2,0,648
37,1.08,3,2,1,79,2,0,868
67,0.499,3,2,2,59,1,0,1333
67,0.5,3,2,2,56,1,0,903
67,0.38,3,2,1,80,1,0,925
68,0.388,2,2,2,56,1,0,900
88,0.388,3,2,2,80,1,0,940
53,0.825,3,2,0,9,1,0,2597
50,0.76,3,2,1,59,0,0,1280
12,3.9,2.5,4,2,80,1,0,2645
50,2.78,2.5,5,3,56,2,0,3043
50,1.69,2,4,2,56,1,0,2073
50,1.15,3,2,1,79,1,0,917
67,0.55,3,2,0,12,1,1,880
25,1.58,2,3,2,55,2,0,1777
23,1.4,3,1,1,79,1,0,904
40,2,3,2,1,83,1,0,1271
31,0.54,3,1,2,59,0,0,698
26,0.48,3,2,1,55,1,0,1001
76,0.799,3,2,1,80,0,0,945
40,2.999,2,4,2,83,1,0,2066
14,0.3,1,1,1,58,1,0,775
19,0.59,3,2,1,59,1,0,1476
14,2.7,3,8,0,45,1,0,4800
2,0.39984,3,2,1,79,2,0,430
71,0.418,3,2,1,56,1,0,945
67,0.6,2,3,1,55,1,0,1406
50,0.9,1,1,0,79,1,0,663
14,2.5,3,5,3,55,2,0,3260
79,2.5,3,6,0,48,2,1,2900
79,1.8,3,6,0,23,2,0,4285
2,7.5,6,7,3,44,1,1,7134
19,0.5026,1.5,2,2,59,2,0,893
40,1.638,2,3,0,59,2,1,1516
23,5,3,6,0,77,1,1,3300
17,4.8,3,5,0,73,1,1,4300
8,4.38,2.5,4,0,45,1,1,6580
17,2.3,2,4,0,55,1,0,2939
23,5.85,3.5,6,0,44,1,1,6167
23,5.6,3,5,0,44,1,1,5600
8,7.5,3,5,0,44,1,1,8000
70,3.4,3,5,0,19,1,1,2400
14,1.68,3,5,2,20,2,1,2160
14,0.36,3,2,2,36,1,0,883
40,4.6,2.5,4,0,56,0,0,3973
8,0.0045,3,2,2,55,0,0,1500
19,0.46,3,2,2,59,2,0,1142
88,0.444,2,3,2,55,1,0,1267
32,1.4,2,4,4,59,2,0,2638
32,1.3,2,4,0,59,2,0,2128
32,1.35,2.5,4,3,56,0,0,2128
32,0.95,1.5,3,2,59,1,0,1523
32,1.25,2,4,0,59,2,0,2119
32,1.22,2,4,0,59,2,0,2128
32,1.26,2,4,0,59,2,0,2119
32,1.13,2,4,0,59,1,0,1875
32,0.91,1.5,3,2,59,1,0,1523
32,1.28,2.5,4,3,59,1,0,2128
32,1.26,2.5,4,3,59,1,0,2128
32,1.25,2,4,0,59,2,0,2128
32,1.25,2,4,0,59,2,0,2128
32,1.39,2,3,0,59,2,0,2638
32,1.2,1.5,3,0,59,2,0,1707
32,1.36,2,4,0,59,1,0,2638
32,1.23,2.5,4,0,59,2,0,2128
34,0.69,3,2,1,79,0,0,924
34,0.7,3,2,1,79,0,0,924
79,0.56,3,3,1,11,3,1,840
27,1.56,3,5,3,55,2,0,3020
27,0.468,3,2,1,56,1,1,950
56,0.76,3,2,2,55,1,0,1350
50,2.3,2.5,4,0,55,2,0,2973
9,0.55,1,1,1,83,2,0,648
76,0.4,3,1,1,55,1,0,689
33,0.558,3,1,1,86,0,0,563
67,0.65,3,2,2,56,1,0,1098
17,3.59,3,5,3,55,1,0,3627
32,0.55,3,2,1,55,1,0,1215
40,0.498,3,1,1,79,2,0,495
40,0.51,3,1,1,79,2,0,454
63,0.498,3,2,1,37,1,0,1200
5,0.623,3,2,1,59,1,0,1316
5,0.435,2,2,2,59,1,0,1076
33,0.308,3,2,1,59,1,0,1024
88,3.2,3.5,6,0,73,0,1,6996
88,0.86,3,2,2,55,1,0,1382
8,1.3,3,2,1,59,0,0,1033
62,0.68,3,2,2,79,1,0,1122
62,0.45,3,1,1,79,1,0,782
62,0.56,3,2,2,79,1,0,1123
42,1.82,3,3,0,73,0,1,2500
42,0.368,3,3,2,3,1,1,880
76,0.75,2.5,3,2,55,1,0,1540
8,1.85,2,3,0,56,0,0,1985
32,1.78,3,7,0,76,1,1,4500
19,0.459,1.5,2,2,56,2,0,1195
8,1.55,3,3,1,56,1,0,1610
42,0.4,2,2,2,55,2,0,932
70,3,2.5,5,3,56,0,0,3983
19,0.988,3,2,0,20,1,1,1747
51,0.73,3,2,2,92,1,0,1121
32,0.37,3,2,1,83,1,0,950
32,0.37,3,2,1,83,2,0,950
32,0.365,3,2,2,82,0,0,950
32,0.37,3,2,2,83,1,0,950
32,1.25,2,3,3,56,1,0,2138
32,0.388,3,2,1,58,1,0,1010
32,0.388,3,2,1,56,1,0,1000
32,0.4,3,2,1,56,1,0,1080
67,0.56,3,3,1,59,1,0,1408
8,0.62,3,2,1,56,1,0,1300
8,3.886,2,4,0,55,1,0,3282
8,7.68,2.5,5,0,55,1,0,5200
50,0.77,3,2,1,56,0,0,1208
14,0.93,2.5,3,2,55,1,0,1513
24,1.05,1.5,2,2,79,1,0,1410
51,2.518888,3.5,5,2,74,1,1,4000
39,2.3,3,1,1,86,0,0,766
5,0.565,3,2,1,55,1,0,960
19,1.2,3,2,1,36,0,0,883
19,0.365,3,2,1,92,1,0,1060
50,0.8,3,2,1,83,0,0,1248
2,0.32,3,2,1,91,1,0,710
2,0.32,3,2,1,91,1,0,710
50,3.6,2.5,5,3,59,1,0,4672
50,0.68,3,1,1,83,0,0,672
50,1.69,2,4,2,59,1,0,2038
50,1.65,3,3,3,56,1,0,1496
19,0.42,3,2,0,55,1,0,900
50,1.8,2.5,3,2,56,1,0,1830
50,0.8,3,2,2,56,0,0,1268
50,2.05,2,3,3,56,0,0,2535
50,2.1,2.5,4,3,56,1,0,3000
50,1.5,3,3,2,56,1,0,1496
50,0.68,3,2,1,83,0,0,913
50,0.66,3,1,1,83,0,0,633
2,0.9,3,2,2,79,1,0,1572
23,0.75,3,2,1,79,2,0,1000
50,0.82,3,2,1,79,0,0,868
20,2.15,3,1,1,79,2,0,1137
2,3.99,3,6,4,48,1,1,11000
2,3.3,3,5,0,44,2,1,6399
19,1.2,3,2,1,79,0,0,883
67,0.35,3,2,1,79,2,1,856
40,2.12,2,4,0,56,1,0,2356
19,3.23,3,9,4,44,2,1,7833
19,0.395,3,2,1,55,2,0,1000
26,0.415,3,2,1,59,1,0,956
32,0.675,3,2,3,83,1,0,909
19,0.455,3,2,1,59,1,0,883
67,0.41,3,2,2,79,1,1,1009
10,0.675,3,2,2,79,0,0,1012
10,0.58,3,2,2,79,1,0,861
50,1.3,2,3,2,55,0,0,1839
67,0.38,3,2,2,79,1,1,1009
14,0.39,3,2,1,55,1,0,1091
50,1.38,2,4,2,55,1,0,1733
47,0.5,3,2,0,55,1,0,1120
40,2.15,2.5,3,2,79,1,0,2098
76,0.75,1.5,2,1,55,1,0,1250
34,0.585,3,1,0,83,1,0,755
19,3.78,3,5,0,45,2,1,9979
67,0.6,3,2,0,79,1,1,1260
67,0.55,3,2,2,79,1,1,1260
19,0.65,3,2,0,55,1,0,1109
32,0.398,3,2,1,81,1,0,775
19,0.33,3,2,1,58,1,0,960
19,0.23,3,2,1,37,1,0,800
3,0.66726,2.5,4,0,55,2,1,2734
23,2.8026,3,4,0,73,2,0,4456
50,1.72,2.5,5,2,56,1,0,4300
23,2.8026,3,4,0,73,2,1,4456
40,4.2,1.5,3,0,55,1,0,1722
40,4.2,1.5,3,0,55,1,0,1722
70,3.9,3,5,3,74,2,1,3500
12,6.28,2.5,5,2,79,0,0,4157
76,0.63,3,2,2,59,0,0,1110
27,1.1,3,2,1,79,0,0,997
33,0.42,3,1,1,79,1,0,529
67,0.3,3,2,2,56,2,0,800
2,0.735,3,2,2,79,2,0,950
19,0.72,2.5,3,0,12,1,0,1499
19,1.69,3,6,0,44,1,0,6000
27,1.67,2.5,5,2,80,1,0,2411
50,1.65781,2.5,3,2,56,1,0,2163
50,1.45,2,4,2,55,0,0,2163
50,2.102799,2.5,3,2,56,1,0,2766
50,1.631041,3,3,2,56,1,0,2065
70,3.58,2.5,5,6,56,1,0,4240
50,1.7,2,3,3,55,2,0,2648
50,1.2,2,4,2,59,0,0,1973
10,1.395,3,5,0,44,2,1,8211
67,0.465,3,3,0,79,2,0,1092
19,0.358,3,2,1,55,2,0,970
19,0.41,3,2,1,55,1,0,1015
26,0.38,3,2,1,55,1,0,956
26,0.33,3,2,0,36,2,0,850
71,0.468,3,2,1,56,2,0,1417
50,0.81,3,3,0,79,2,0,1582
33,0.606,3,2,1,59,0,0,1200
67,0.55,3,2,2,55,1,0,1600
